RANGO DE EDAD,ESTRATO SOCIOECONOMICO DE RESIDENCIA,PERTENECE A MINORIA,TIENE DISCAPACIDAD,PAÍS DE DESTINO,NIVEL ACADÉMICO,MODALIDAD,AÑO SELECCIÓN,GÉNERO
21 - 25 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,masculino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
MÁS DE 36,N/A,No,No,España,Posgrado,Presencial,2023,masculino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,masculino
MÁS DE 36,N/A,No,No,España,Posgrado,Presencial,2023,masculino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
31 - 35 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,masculino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
21 - 25 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,masculino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,masculino
MÁS DE 36,N/A,No,No,España,Posgrado,Presencial,2023,masculino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,masculino
MÁS DE 36,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
31 - 35 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,masculino
21 - 25 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,masculino
31 - 35 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
21 - 25 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
MÁS DE 36,N/A,No,No,España,Posgrado,Presencial,2023,masculino
21 - 25 AÑOS,N/A,No,Sí,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
31 - 35 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
31 - 35 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
21 - 25 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,masculino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
31 - 35 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,masculino
21 - 25 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
MÁS DE 36,N/A,No,No,España,Posgrado,Presencial,2023,masculino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
21 - 25 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,No,España,Posgrado,Presencial,2023,masculino
21 - 25 AÑOS,N/A,No,no,Colombia,Investigacion,Presencial,2023,femenino
31 - 35 AÑOS,N/A,No,no,Colombia,Investigacion,Presencial,2023,femenino
MÁS DE 36,N/A,No,no,Colombia,Investigacion,Presencial,2023,femenino
MÁS DE 36,N/A,No,no,Colombia,Investigacion,Presencial,2023,femenino
MÁS DE 36,N/A,No,no,Colombia,Investigacion,Presencial,2023,femenino
31 - 35 AÑOS,N/A,No,no,Colombia,Investigacion,Presencial,2023,femenino
MÁS DE 36,N/A,No,no,Colombia,Investigacion,Presencial,2023,femenino
31 - 35 AÑOS,N/A,No,no,Colombia,Investigacion,Presencial,2023,femenino
26 - 30 AÑOS,N/A,No,no,Colombia,Investigacion,Presencial,2023,femenino
MÁS DE 36,N/A,No,no,Colombia,Investigacion,Presencial,2023,femenino
16 - 20 AÑOS,2,No,no,Rusia,Pregrado,Presencial,2023,femenino
31 - 35 AÑOS,6,No,no,España,Maestria,Virtual,2023,masculino
31 - 35 AÑOS,3,No,no,España,Maestria,Virtual,2023,masculino
26 - 30 AÑOS,3,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,3,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,1,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,3,No,no,España,Maestria,Virtual,2023,masculino
31 - 35 AÑOS,6,No,no,España,Maestria,Virtual,2023,masculino
31 - 35 AÑOS,4,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,4,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,3,No,no,España,Maestria,Virtual,2023,masculino
31 - 35 AÑOS,4,No,no,España,Maestria,Virtual,2023,masculino
26 - 30 AÑOS,4,No,no,España,Maestria,Virtual,2023,masculino
31 - 35 AÑOS,3,No,no,España,Maestria,Virtual,2023,masculino
MÁS DE 36,3,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,6,No,no,España,Maestria,Virtual,2023,masculino
MÁS DE 36,2,No,no,España,Maestria,Virtual,2023,masculino
26 - 30 AÑOS,1,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,2,No,no,España,Maestria,Virtual,2023,masculino
MÁS DE 36,3,No,no,España,Maestria,Virtual,2023,masculino
21 - 25 AÑOS,3,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,4,No,no,España,Maestria,Virtual,2023,masculino
26 - 30 AÑOS,3,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,2,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,4,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,3,No,no,España,Maestria,Virtual,2023,masculino
31 - 35 AÑOS,2,No,no,España,Maestria,Virtual,2023,masculino
31 - 35 AÑOS,3,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,4,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,2,No,no,España,Maestria,Virtual,2023,masculino
21 - 25 AÑOS,3,No,no,España,Maestria,Virtual,2023,masculino
26 - 30 AÑOS,2,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,3,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,3,No,no,España,Maestria,Virtual,2023,masculino
21 - 25 AÑOS,3,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,5,No,no,España,Maestria,Virtual,2023,masculino
31 - 35 AÑOS,4,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,4,No,no,España,Maestria,Virtual,2023,masculino
26 - 30 AÑOS,4,No,no,España,Maestria,Virtual,2023,masculino
26 - 30 AÑOS,1,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,1,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,4,No,no,España,Maestria,Virtual,2023,masculino
21 - 25 AÑOS,2,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,3,No,no,España,Maestria,Virtual,2023,femenino
21 - 25 AÑOS,5,No,no,España,Maestria,Virtual,2023,femenino
21 - 25 AÑOS,2,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,4,No,si,España,Maestria,Virtual,2023,masculino
31 - 35 AÑOS,3,No,no,España,Maestria,Virtual,2023,masculino
MÁS DE 36,4,No,no,España,Maestria,Virtual,2023,femenino
21 - 25 AÑOS,4,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,5,No,no,España,Maestria,Virtual,2023,masculino
26 - 30 AÑOS,3,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,2,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,4,No,no,España,Maestria,Virtual,2023,masculino
21 - 25 AÑOS,1,No,no,España,Maestria,Virtual,2023,femenino
21 - 25 AÑOS,2,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,3,Sí,no,España,Maestria,Virtual,2023,masculino
MÁS DE 36,2,No,no,España,Maestria,Virtual,2023,masculino
31 - 35 AÑOS,3,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,3,Sí,no,España,Maestria,Virtual,2023,femenino
21 - 25 AÑOS,3,No,no,España,Maestria,Virtual,2023,masculino
26 - 30 AÑOS,2,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,4,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,3,No,no,España,Maestria,Virtual,2023,femenino
21 - 25 AÑOS,1,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,2,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,3,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,2,No,no,España,Maestria,Virtual,2023,masculino
21 - 25 AÑOS,2,No,no,España,Maestria,Virtual,2023,femenino
21 - 25 AÑOS,2,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,3,No,no,España,Maestria,Virtual,2023,femenino
21 - 25 AÑOS,2,No,no,España,Maestria,Virtual,2023,masculino
21 - 25 AÑOS,4,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,3,No,no,España,Maestria,Virtual,2023,masculino
MÁS DE 36,2,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,4,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,4,No,no,España,Maestria,Virtual,2023,femenino
21 - 25 AÑOS,4,No,no,España,Maestria,Virtual,2023,masculino
21 - 25 AÑOS,4,No,no,España,Maestria,Virtual,2023,femenino
26 - 30 AÑOS,3,No,no,España,Maestria,Virtual,2023,masculino
MÁS DE 36,3,No,no,España,Maestria,Virtual,2023,femenino
MÁS DE 36,3,No,no,España,Maestria,Virtual,2023,femenino
31 - 35 AÑOS,3,No,no,España,Maestria,Virtual,2023,masculino
